recId,taxon_id,common_name,scientific_name
65,9606,Human,Homo%20sapiens
65,9541,Macaque,Macaca%20fascicularis
65,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
65,9479,Monkey,Platyrrhini
65,10090,Mouse,Mus%20musculus
65,,None,None
65,9224,Parrot,Psittacidae
65,9823,Pig,Sus%20scrofa
65,9986,Rabbit,Oryctolagus%20cuniculus
65,8022,Rainbow%20trout,Oncorhynchus%20mykiss
65,10114,Rat,Rattus
65,56781,Raven,Corvus%20corax
65,9768,sei%20whale,Balaenoptera%20borealis
65,9940,Sheep,Ovis%20aries
65,37591,Squirrel,Spermophilus%20richardsonii
65,9393,Tree%20shrew,Tupaiidae
65,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
65,9103,Turkey,Meleagris%20gallopavo
65,79684,Vole,Microtus%20ochrogaster
65,391902,Water%20buffalo,Bubalus%20bubalis
212,9556,Baboon,Papio%20cynocephalus
212,447135,Bank%20vole,Clethrionomys%20glareolus
212,9643,Bear,Ursus%20americanus
212,175121,Birds,Passeroidea
212,8032,Brown%20Trout,Salmo%20trutta
212,9901,Buffalo,Bison%20bison
212,9625,Carnivores,Vulpes
212,9685,Cat,Felis%20catus
212,7995,Catfishes,Siluriformes
212,9913,Cattle,Bos%20taurus
212,9031,Chicken,Gallus%20gallus
212,9598,Chimpanzee,Pan%20troglodytes
212,10150,chinchillas,Chinchillidae
212,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
212,9860,Deer,Cervus%20elaphus
212,10042,Deer%20mouse,Peromyscus%20maniculatus
212,9615,Dog,Canis%20familiaris
212,8835,Ducks,Anas
212,9669,Ferret,Mustela%20putorius%20furo
212,117565,Fish,Hyperotreti
212,10045,Gerbil,Gerbillina
212,9925,Goat,Capra%20hircus
212,9612,Gray%20wolf,Canis%20lupus
212,10141,Guinea%20pig,Cavia%20porcellus
212,10036,Hamster,Mesocricetus%20auratus
212,9796,Horse,Equus%20caballus
212,9606,Human,Homo%20sapiens
212,9541,Macaque,Macaca%20fascicularis
212,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
212,9479,Monkey,Platyrrhini
212,10090,Mouse,Mus%20musculus
212,,None,None
212,9224,Parrot,Psittacidae
212,9823,Pig,Sus%20scrofa
212,9986,Rabbit,Oryctolagus%20cuniculus
212,8022,Rainbow%20trout,Oncorhynchus%20mykiss
212,10114,Rat,Rattus
212,56781,Raven,Corvus%20corax
212,9768,sei%20whale,Balaenoptera%20borealis
212,9940,Sheep,Ovis%20aries
212,37591,Squirrel,Spermophilus%20richardsonii
212,9393,Tree%20shrew,Tupaiidae
212,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
212,9103,Turkey,Meleagris%20gallopavo
212,79684,Vole,Microtus%20ochrogaster
212,391902,Water%20buffalo,Bubalus%20bubalis
148,9556,Baboon,Papio%20cynocephalus
148,447135,Bank%20vole,Clethrionomys%20glareolus
148,9643,Bear,Ursus%20americanus
148,175121,Birds,Passeroidea
148,8032,Brown%20Trout,Salmo%20trutta
148,9901,Buffalo,Bison%20bison
148,9625,Carnivores,Vulpes
148,9685,Cat,Felis%20catus
148,7995,Catfishes,Siluriformes
148,9913,Cattle,Bos%20taurus
148,9031,Chicken,Gallus%20gallus
148,9598,Chimpanzee,Pan%20troglodytes
148,10150,chinchillas,Chinchillidae
148,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
148,9860,Deer,Cervus%20elaphus
148,10042,Deer%20mouse,Peromyscus%20maniculatus
148,9615,Dog,Canis%20familiaris
148,8835,Ducks,Anas
148,9669,Ferret,Mustela%20putorius%20furo
148,117565,Fish,Hyperotreti
148,10045,Gerbil,Gerbillina
148,9925,Goat,Capra%20hircus
148,9612,Gray%20wolf,Canis%20lupus
148,10141,Guinea%20pig,Cavia%20porcellus
148,10036,Hamster,Mesocricetus%20auratus
148,9796,Horse,Equus%20caballus
148,9606,Human,Homo%20sapiens
148,9541,Macaque,Macaca%20fascicularis
148,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
148,9479,Monkey,Platyrrhini
148,10090,Mouse,Mus%20musculus
148,,None,None
148,9224,Parrot,Psittacidae
148,9823,Pig,Sus%20scrofa
148,9986,Rabbit,Oryctolagus%20cuniculus
148,8022,Rainbow%20trout,Oncorhynchus%20mykiss
148,10114,Rat,Rattus
148,56781,Raven,Corvus%20corax
148,9768,sei%20whale,Balaenoptera%20borealis
148,9940,Sheep,Ovis%20aries
148,37591,Squirrel,Spermophilus%20richardsonii
148,9393,Tree%20shrew,Tupaiidae
148,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
148,9103,Turkey,Meleagris%20gallopavo
148,79684,Vole,Microtus%20ochrogaster
148,391902,Water%20buffalo,Bubalus%20bubalis
133,9556,Baboon,Papio%20cynocephalus
133,447135,Bank%20vole,Clethrionomys%20glareolus
133,9643,Bear,Ursus%20americanus
133,175121,Birds,Passeroidea
133,8032,Brown%20Trout,Salmo%20trutta
133,9901,Buffalo,Bison%20bison
133,9625,Carnivores,Vulpes
133,9685,Cat,Felis%20catus
133,7995,Catfishes,Siluriformes
133,9913,Cattle,Bos%20taurus
133,9031,Chicken,Gallus%20gallus
133,9598,Chimpanzee,Pan%20troglodytes
133,10150,chinchillas,Chinchillidae
133,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
133,9860,Deer,Cervus%20elaphus
133,10042,Deer%20mouse,Peromyscus%20maniculatus
133,9615,Dog,Canis%20familiaris
133,8835,Ducks,Anas
133,9669,Ferret,Mustela%20putorius%20furo
133,117565,Fish,Hyperotreti
133,10045,Gerbil,Gerbillina
133,9925,Goat,Capra%20hircus
133,9612,Gray%20wolf,Canis%20lupus
133,10141,Guinea%20pig,Cavia%20porcellus
133,10036,Hamster,Mesocricetus%20auratus
133,9796,Horse,Equus%20caballus
133,9606,Human,Homo%20sapiens
133,9541,Macaque,Macaca%20fascicularis
133,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
133,9479,Monkey,Platyrrhini
133,10090,Mouse,Mus%20musculus
133,,None,None
133,9224,Parrot,Psittacidae
133,9823,Pig,Sus%20scrofa
133,9986,Rabbit,Oryctolagus%20cuniculus
133,8022,Rainbow%20trout,Oncorhynchus%20mykiss
133,10114,Rat,Rattus
133,56781,Raven,Corvus%20corax
133,9768,sei%20whale,Balaenoptera%20borealis
133,9940,Sheep,Ovis%20aries
133,37591,Squirrel,Spermophilus%20richardsonii
133,9393,Tree%20shrew,Tupaiidae
133,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
133,9103,Turkey,Meleagris%20gallopavo
133,79684,Vole,Microtus%20ochrogaster
133,391902,Water%20buffalo,Bubalus%20bubalis
165,9556,Baboon,Papio%20cynocephalus
165,447135,Bank%20vole,Clethrionomys%20glareolus
165,9643,Bear,Ursus%20americanus
165,175121,Birds,Passeroidea
165,8032,Brown%20Trout,Salmo%20trutta
165,9901,Buffalo,Bison%20bison
165,9625,Carnivores,Vulpes
165,9685,Cat,Felis%20catus
165,7995,Catfishes,Siluriformes
165,9913,Cattle,Bos%20taurus
165,9031,Chicken,Gallus%20gallus
165,9598,Chimpanzee,Pan%20troglodytes
165,10150,chinchillas,Chinchillidae
165,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
165,9860,Deer,Cervus%20elaphus
165,10042,Deer%20mouse,Peromyscus%20maniculatus
165,9615,Dog,Canis%20familiaris
165,8835,Ducks,Anas
165,9669,Ferret,Mustela%20putorius%20furo
165,117565,Fish,Hyperotreti
165,10045,Gerbil,Gerbillina
165,9925,Goat,Capra%20hircus
165,9612,Gray%20wolf,Canis%20lupus
165,10141,Guinea%20pig,Cavia%20porcellus
165,10036,Hamster,Mesocricetus%20auratus
165,9796,Horse,Equus%20caballus
165,9606,Human,Homo%20sapiens
165,9541,Macaque,Macaca%20fascicularis
165,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
165,9479,Monkey,Platyrrhini
165,10090,Mouse,Mus%20musculus
165,,None,None
165,9224,Parrot,Psittacidae
165,9823,Pig,Sus%20scrofa
165,9986,Rabbit,Oryctolagus%20cuniculus
165,8022,Rainbow%20trout,Oncorhynchus%20mykiss
165,10114,Rat,Rattus
165,56781,Raven,Corvus%20corax
165,9768,sei%20whale,Balaenoptera%20borealis
165,9940,Sheep,Ovis%20aries
165,37591,Squirrel,Spermophilus%20richardsonii
165,9393,Tree%20shrew,Tupaiidae
165,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
165,9103,Turkey,Meleagris%20gallopavo
165,79684,Vole,Microtus%20ochrogaster
165,391902,Water%20buffalo,Bubalus%20bubalis
191,9556,Baboon,Papio%20cynocephalus
191,447135,Bank%20vole,Clethrionomys%20glareolus
191,9643,Bear,Ursus%20americanus
191,175121,Birds,Passeroidea
191,8032,Brown%20Trout,Salmo%20trutta
191,9901,Buffalo,Bison%20bison
191,9625,Carnivores,Vulpes
191,9685,Cat,Felis%20catus
191,7995,Catfishes,Siluriformes
191,9913,Cattle,Bos%20taurus
191,9031,Chicken,Gallus%20gallus
191,9598,Chimpanzee,Pan%20troglodytes
191,10150,chinchillas,Chinchillidae
191,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
191,9860,Deer,Cervus%20elaphus
191,10042,Deer%20mouse,Peromyscus%20maniculatus
191,9615,Dog,Canis%20familiaris
191,8835,Ducks,Anas
191,9669,Ferret,Mustela%20putorius%20furo
191,117565,Fish,Hyperotreti
191,10045,Gerbil,Gerbillina
191,9925,Goat,Capra%20hircus
191,9612,Gray%20wolf,Canis%20lupus
191,10141,Guinea%20pig,Cavia%20porcellus
191,10036,Hamster,Mesocricetus%20auratus
191,9796,Horse,Equus%20caballus
191,9606,Human,Homo%20sapiens
191,9541,Macaque,Macaca%20fascicularis
191,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
191,9479,Monkey,Platyrrhini
191,10090,Mouse,Mus%20musculus
191,,None,None
191,9224,Parrot,Psittacidae
191,9823,Pig,Sus%20scrofa
191,9986,Rabbit,Oryctolagus%20cuniculus
191,8022,Rainbow%20trout,Oncorhynchus%20mykiss
191,10114,Rat,Rattus
191,56781,Raven,Corvus%20corax
191,9768,sei%20whale,Balaenoptera%20borealis
191,9940,Sheep,Ovis%20aries
191,37591,Squirrel,Spermophilus%20richardsonii
191,9393,Tree%20shrew,Tupaiidae
191,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
191,9103,Turkey,Meleagris%20gallopavo
191,79684,Vole,Microtus%20ochrogaster
191,391902,Water%20buffalo,Bubalus%20bubalis
190,9556,Baboon,Papio%20cynocephalus
190,447135,Bank%20vole,Clethrionomys%20glareolus
190,9643,Bear,Ursus%20americanus
190,175121,Birds,Passeroidea
190,8032,Brown%20Trout,Salmo%20trutta
190,9901,Buffalo,Bison%20bison
190,9625,Carnivores,Vulpes
190,9685,Cat,Felis%20catus
190,7995,Catfishes,Siluriformes
190,9913,Cattle,Bos%20taurus
190,9031,Chicken,Gallus%20gallus
190,9598,Chimpanzee,Pan%20troglodytes
190,10150,chinchillas,Chinchillidae
190,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
190,9860,Deer,Cervus%20elaphus
190,10042,Deer%20mouse,Peromyscus%20maniculatus
190,9615,Dog,Canis%20familiaris
190,8835,Ducks,Anas
190,9669,Ferret,Mustela%20putorius%20furo
190,117565,Fish,Hyperotreti
190,10045,Gerbil,Gerbillina
190,9925,Goat,Capra%20hircus
190,9612,Gray%20wolf,Canis%20lupus
190,10141,Guinea%20pig,Cavia%20porcellus
190,10036,Hamster,Mesocricetus%20auratus
190,9796,Horse,Equus%20caballus
190,9606,Human,Homo%20sapiens
190,9541,Macaque,Macaca%20fascicularis
190,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
190,9479,Monkey,Platyrrhini
190,10090,Mouse,Mus%20musculus
190,,None,None
190,9224,Parrot,Psittacidae
190,9823,Pig,Sus%20scrofa
190,9986,Rabbit,Oryctolagus%20cuniculus
190,8022,Rainbow%20trout,Oncorhynchus%20mykiss
190,10114,Rat,Rattus
190,56781,Raven,Corvus%20corax
190,9768,sei%20whale,Balaenoptera%20borealis
190,9940,Sheep,Ovis%20aries
190,37591,Squirrel,Spermophilus%20richardsonii
190,9393,Tree%20shrew,Tupaiidae
190,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
190,9103,Turkey,Meleagris%20gallopavo
190,79684,Vole,Microtus%20ochrogaster
190,391902,Water%20buffalo,Bubalus%20bubalis
96,9556,Baboon,Papio%20cynocephalus
96,447135,Bank%20vole,Clethrionomys%20glareolus
96,9643,Bear,Ursus%20americanus
96,175121,Birds,Passeroidea
96,8032,Brown%20Trout,Salmo%20trutta
96,9901,Buffalo,Bison%20bison
96,9625,Carnivores,Vulpes
96,9685,Cat,Felis%20catus
96,7995,Catfishes,Siluriformes
96,9913,Cattle,Bos%20taurus
96,9031,Chicken,Gallus%20gallus
96,9598,Chimpanzee,Pan%20troglodytes
96,10150,chinchillas,Chinchillidae
96,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
96,9860,Deer,Cervus%20elaphus
96,10042,Deer%20mouse,Peromyscus%20maniculatus
96,9615,Dog,Canis%20familiaris
96,8835,Ducks,Anas
96,9669,Ferret,Mustela%20putorius%20furo
96,117565,Fish,Hyperotreti
96,10045,Gerbil,Gerbillina
96,9925,Goat,Capra%20hircus
96,9612,Gray%20wolf,Canis%20lupus
96,10141,Guinea%20pig,Cavia%20porcellus
96,10036,Hamster,Mesocricetus%20auratus
96,9796,Horse,Equus%20caballus
96,9606,Human,Homo%20sapiens
96,9541,Macaque,Macaca%20fascicularis
96,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
96,9479,Monkey,Platyrrhini
96,10090,Mouse,Mus%20musculus
96,,None,None
96,9224,Parrot,Psittacidae
96,9823,Pig,Sus%20scrofa
96,9986,Rabbit,Oryctolagus%20cuniculus
96,8022,Rainbow%20trout,Oncorhynchus%20mykiss
96,10114,Rat,Rattus
96,56781,Raven,Corvus%20corax
96,9768,sei%20whale,Balaenoptera%20borealis
96,9940,Sheep,Ovis%20aries
96,37591,Squirrel,Spermophilus%20richardsonii
96,9393,Tree%20shrew,Tupaiidae
96,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
96,9103,Turkey,Meleagris%20gallopavo
96,79684,Vole,Microtus%20ochrogaster
96,391902,Water%20buffalo,Bubalus%20bubalis
180,9556,Baboon,Papio%20cynocephalus
180,447135,Bank%20vole,Clethrionomys%20glareolus
180,9643,Bear,Ursus%20americanus
180,175121,Birds,Passeroidea
180,8032,Brown%20Trout,Salmo%20trutta
180,9901,Buffalo,Bison%20bison
180,9625,Carnivores,Vulpes
180,9685,Cat,Felis%20catus
180,7995,Catfishes,Siluriformes
180,9913,Cattle,Bos%20taurus
180,9031,Chicken,Gallus%20gallus
180,9598,Chimpanzee,Pan%20troglodytes
180,10150,chinchillas,Chinchillidae
180,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
180,9860,Deer,Cervus%20elaphus
180,10042,Deer%20mouse,Peromyscus%20maniculatus
180,9615,Dog,Canis%20familiaris
180,8835,Ducks,Anas
180,9669,Ferret,Mustela%20putorius%20furo
180,117565,Fish,Hyperotreti
180,10045,Gerbil,Gerbillina
180,9925,Goat,Capra%20hircus
180,9612,Gray%20wolf,Canis%20lupus
180,10141,Guinea%20pig,Cavia%20porcellus
180,10036,Hamster,Mesocricetus%20auratus
180,9796,Horse,Equus%20caballus
180,9606,Human,Homo%20sapiens
180,9541,Macaque,Macaca%20fascicularis
180,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
180,9479,Monkey,Platyrrhini
180,10090,Mouse,Mus%20musculus
180,,None,None
180,9224,Parrot,Psittacidae
180,9823,Pig,Sus%20scrofa
180,9986,Rabbit,Oryctolagus%20cuniculus
180,8022,Rainbow%20trout,Oncorhynchus%20mykiss
180,10114,Rat,Rattus
180,56781,Raven,Corvus%20corax
180,9768,sei%20whale,Balaenoptera%20borealis
180,9940,Sheep,Ovis%20aries
180,37591,Squirrel,Spermophilus%20richardsonii
180,9393,Tree%20shrew,Tupaiidae
180,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
180,9103,Turkey,Meleagris%20gallopavo
180,79684,Vole,Microtus%20ochrogaster
180,391902,Water%20buffalo,Bubalus%20bubalis
129,9556,Baboon,Papio%20cynocephalus
129,447135,Bank%20vole,Clethrionomys%20glareolus
129,9643,Bear,Ursus%20americanus
129,175121,Birds,Passeroidea
129,8032,Brown%20Trout,Salmo%20trutta
129,9901,Buffalo,Bison%20bison
129,9625,Carnivores,Vulpes
129,9685,Cat,Felis%20catus
129,7995,Catfishes,Siluriformes
129,9913,Cattle,Bos%20taurus
129,9031,Chicken,Gallus%20gallus
129,9598,Chimpanzee,Pan%20troglodytes
129,10150,chinchillas,Chinchillidae
129,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
129,9860,Deer,Cervus%20elaphus
129,10042,Deer%20mouse,Peromyscus%20maniculatus
129,9615,Dog,Canis%20familiaris
129,8835,Ducks,Anas
129,9669,Ferret,Mustela%20putorius%20furo
129,117565,Fish,Hyperotreti
129,10045,Gerbil,Gerbillina
129,9925,Goat,Capra%20hircus
129,9612,Gray%20wolf,Canis%20lupus
129,10141,Guinea%20pig,Cavia%20porcellus
129,10036,Hamster,Mesocricetus%20auratus
129,9796,Horse,Equus%20caballus
129,9606,Human,Homo%20sapiens
129,9541,Macaque,Macaca%20fascicularis
129,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
129,9479,Monkey,Platyrrhini
129,10090,Mouse,Mus%20musculus
129,,None,None
129,9224,Parrot,Psittacidae
129,9823,Pig,Sus%20scrofa
129,9986,Rabbit,Oryctolagus%20cuniculus
129,8022,Rainbow%20trout,Oncorhynchus%20mykiss
129,10114,Rat,Rattus
129,56781,Raven,Corvus%20corax
129,9768,sei%20whale,Balaenoptera%20borealis
129,9940,Sheep,Ovis%20aries
129,37591,Squirrel,Spermophilus%20richardsonii
129,9393,Tree%20shrew,Tupaiidae
129,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
129,9103,Turkey,Meleagris%20gallopavo
129,79684,Vole,Microtus%20ochrogaster
129,391902,Water%20buffalo,Bubalus%20bubalis
107,9556,Baboon,Papio%20cynocephalus
107,447135,Bank%20vole,Clethrionomys%20glareolus
107,9643,Bear,Ursus%20americanus
107,175121,Birds,Passeroidea
107,8032,Brown%20Trout,Salmo%20trutta
107,9901,Buffalo,Bison%20bison
107,9625,Carnivores,Vulpes
107,9685,Cat,Felis%20catus
107,7995,Catfishes,Siluriformes
107,9913,Cattle,Bos%20taurus
107,9031,Chicken,Gallus%20gallus
107,9598,Chimpanzee,Pan%20troglodytes
107,10150,chinchillas,Chinchillidae
107,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
107,9860,Deer,Cervus%20elaphus
107,10042,Deer%20mouse,Peromyscus%20maniculatus
107,9615,Dog,Canis%20familiaris
107,8835,Ducks,Anas
107,9669,Ferret,Mustela%20putorius%20furo
107,117565,Fish,Hyperotreti
107,10045,Gerbil,Gerbillina
107,9925,Goat,Capra%20hircus
107,9612,Gray%20wolf,Canis%20lupus
107,10141,Guinea%20pig,Cavia%20porcellus
107,10036,Hamster,Mesocricetus%20auratus
107,9796,Horse,Equus%20caballus
107,9606,Human,Homo%20sapiens
107,9541,Macaque,Macaca%20fascicularis
107,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
107,9479,Monkey,Platyrrhini
107,10090,Mouse,Mus%20musculus
107,,None,None
107,9224,Parrot,Psittacidae
107,9823,Pig,Sus%20scrofa
107,9986,Rabbit,Oryctolagus%20cuniculus
107,8022,Rainbow%20trout,Oncorhynchus%20mykiss
107,10114,Rat,Rattus
107,56781,Raven,Corvus%20corax
107,9768,sei%20whale,Balaenoptera%20borealis
107,9940,Sheep,Ovis%20aries
107,37591,Squirrel,Spermophilus%20richardsonii
107,9393,Tree%20shrew,Tupaiidae
107,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
107,9103,Turkey,Meleagris%20gallopavo
107,79684,Vole,Microtus%20ochrogaster
107,391902,Water%20buffalo,Bubalus%20bubalis
33,9556,Baboon,Papio%20cynocephalus
33,447135,Bank%20vole,Clethrionomys%20glareolus
33,9643,Bear,Ursus%20americanus
33,175121,Birds,Passeroidea
33,8032,Brown%20Trout,Salmo%20trutta
33,9901,Buffalo,Bison%20bison
33,9625,Carnivores,Vulpes
33,9685,Cat,Felis%20catus
33,7995,Catfishes,Siluriformes
33,9913,Cattle,Bos%20taurus
33,9031,Chicken,Gallus%20gallus
33,9598,Chimpanzee,Pan%20troglodytes
33,10150,chinchillas,Chinchillidae
33,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
33,9860,Deer,Cervus%20elaphus
33,10042,Deer%20mouse,Peromyscus%20maniculatus
33,9615,Dog,Canis%20familiaris
33,8835,Ducks,Anas
33,9669,Ferret,Mustela%20putorius%20furo
33,117565,Fish,Hyperotreti
33,10045,Gerbil,Gerbillina
33,9925,Goat,Capra%20hircus
33,9612,Gray%20wolf,Canis%20lupus
33,10141,Guinea%20pig,Cavia%20porcellus
33,10036,Hamster,Mesocricetus%20auratus
33,9796,Horse,Equus%20caballus
33,9606,Human,Homo%20sapiens
33,9541,Macaque,Macaca%20fascicularis
33,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
33,9479,Monkey,Platyrrhini
33,10090,Mouse,Mus%20musculus
33,,None,None
33,9224,Parrot,Psittacidae
33,9823,Pig,Sus%20scrofa
33,9986,Rabbit,Oryctolagus%20cuniculus
33,8022,Rainbow%20trout,Oncorhynchus%20mykiss
33,10114,Rat,Rattus
33,56781,Raven,Corvus%20corax
33,9768,sei%20whale,Balaenoptera%20borealis
33,9940,Sheep,Ovis%20aries
33,37591,Squirrel,Spermophilus%20richardsonii
33,9393,Tree%20shrew,Tupaiidae
33,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
33,9103,Turkey,Meleagris%20gallopavo
33,79684,Vole,Microtus%20ochrogaster
33,391902,Water%20buffalo,Bubalus%20bubalis
81,9556,Baboon,Papio%20cynocephalus
81,447135,Bank%20vole,Clethrionomys%20glareolus
81,9643,Bear,Ursus%20americanus
81,175121,Birds,Passeroidea
81,8032,Brown%20Trout,Salmo%20trutta
81,9901,Buffalo,Bison%20bison
81,9625,Carnivores,Vulpes
81,9685,Cat,Felis%20catus
81,7995,Catfishes,Siluriformes
81,9913,Cattle,Bos%20taurus
81,9031,Chicken,Gallus%20gallus
81,9598,Chimpanzee,Pan%20troglodytes
81,10150,chinchillas,Chinchillidae
81,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
81,9860,Deer,Cervus%20elaphus
81,10042,Deer%20mouse,Peromyscus%20maniculatus
81,9615,Dog,Canis%20familiaris
81,8835,Ducks,Anas
81,9669,Ferret,Mustela%20putorius%20furo
81,117565,Fish,Hyperotreti
81,10045,Gerbil,Gerbillina
81,9925,Goat,Capra%20hircus
81,9612,Gray%20wolf,Canis%20lupus
81,10141,Guinea%20pig,Cavia%20porcellus
81,10036,Hamster,Mesocricetus%20auratus
81,9796,Horse,Equus%20caballus
81,9606,Human,Homo%20sapiens
81,9541,Macaque,Macaca%20fascicularis
81,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
81,9479,Monkey,Platyrrhini
81,10090,Mouse,Mus%20musculus
81,,None,None
81,9224,Parrot,Psittacidae
81,9823,Pig,Sus%20scrofa
81,9986,Rabbit,Oryctolagus%20cuniculus
81,8022,Rainbow%20trout,Oncorhynchus%20mykiss
81,10114,Rat,Rattus
81,56781,Raven,Corvus%20corax
81,9768,sei%20whale,Balaenoptera%20borealis
81,9940,Sheep,Ovis%20aries
81,37591,Squirrel,Spermophilus%20richardsonii
81,9393,Tree%20shrew,Tupaiidae
81,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
81,9103,Turkey,Meleagris%20gallopavo
81,79684,Vole,Microtus%20ochrogaster
81,391902,Water%20buffalo,Bubalus%20bubalis
196,9556,Baboon,Papio%20cynocephalus
196,447135,Bank%20vole,Clethrionomys%20glareolus
196,9643,Bear,Ursus%20americanus
196,175121,Birds,Passeroidea
196,8032,Brown%20Trout,Salmo%20trutta
196,9901,Buffalo,Bison%20bison
196,9625,Carnivores,Vulpes
196,9685,Cat,Felis%20catus
196,7995,Catfishes,Siluriformes
196,9913,Cattle,Bos%20taurus
196,9031,Chicken,Gallus%20gallus
196,9598,Chimpanzee,Pan%20troglodytes
196,10150,chinchillas,Chinchillidae
196,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
196,9860,Deer,Cervus%20elaphus
196,10042,Deer%20mouse,Peromyscus%20maniculatus
196,9615,Dog,Canis%20familiaris
196,8835,Ducks,Anas
196,9669,Ferret,Mustela%20putorius%20furo
196,117565,Fish,Hyperotreti
196,10045,Gerbil,Gerbillina
196,9925,Goat,Capra%20hircus
196,9612,Gray%20wolf,Canis%20lupus
196,10141,Guinea%20pig,Cavia%20porcellus
196,10036,Hamster,Mesocricetus%20auratus
196,9796,Horse,Equus%20caballus
196,9606,Human,Homo%20sapiens
196,9541,Macaque,Macaca%20fascicularis
196,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
196,9479,Monkey,Platyrrhini
196,10090,Mouse,Mus%20musculus
196,,None,None
196,9224,Parrot,Psittacidae
196,9823,Pig,Sus%20scrofa
196,9986,Rabbit,Oryctolagus%20cuniculus
196,8022,Rainbow%20trout,Oncorhynchus%20mykiss
196,10114,Rat,Rattus
196,56781,Raven,Corvus%20corax
196,9768,sei%20whale,Balaenoptera%20borealis
196,9940,Sheep,Ovis%20aries
196,37591,Squirrel,Spermophilus%20richardsonii
196,9393,Tree%20shrew,Tupaiidae
196,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
196,9103,Turkey,Meleagris%20gallopavo
196,79684,Vole,Microtus%20ochrogaster
196,391902,Water%20buffalo,Bubalus%20bubalis
199,9556,Baboon,Papio%20cynocephalus
199,447135,Bank%20vole,Clethrionomys%20glareolus
199,9643,Bear,Ursus%20americanus
199,175121,Birds,Passeroidea
199,8032,Brown%20Trout,Salmo%20trutta
199,9901,Buffalo,Bison%20bison
199,9625,Carnivores,Vulpes
199,9685,Cat,Felis%20catus
199,7995,Catfishes,Siluriformes
199,9913,Cattle,Bos%20taurus
199,9031,Chicken,Gallus%20gallus
199,9598,Chimpanzee,Pan%20troglodytes
199,10150,chinchillas,Chinchillidae
199,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
199,9860,Deer,Cervus%20elaphus
199,10042,Deer%20mouse,Peromyscus%20maniculatus
199,9615,Dog,Canis%20familiaris
199,8835,Ducks,Anas
199,9669,Ferret,Mustela%20putorius%20furo
199,117565,Fish,Hyperotreti
199,10045,Gerbil,Gerbillina
199,9925,Goat,Capra%20hircus
199,9612,Gray%20wolf,Canis%20lupus
199,10141,Guinea%20pig,Cavia%20porcellus
199,10036,Hamster,Mesocricetus%20auratus
199,9796,Horse,Equus%20caballus
199,9606,Human,Homo%20sapiens
199,9541,Macaque,Macaca%20fascicularis
199,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
199,9479,Monkey,Platyrrhini
199,10090,Mouse,Mus%20musculus
199,,None,None
199,9224,Parrot,Psittacidae
199,9823,Pig,Sus%20scrofa
199,9986,Rabbit,Oryctolagus%20cuniculus
199,8022,Rainbow%20trout,Oncorhynchus%20mykiss
199,10114,Rat,Rattus
199,56781,Raven,Corvus%20corax
199,9768,sei%20whale,Balaenoptera%20borealis
199,9940,Sheep,Ovis%20aries
199,37591,Squirrel,Spermophilus%20richardsonii
199,9393,Tree%20shrew,Tupaiidae
